Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Year,Month
Eva,There are no comments available for this review,2023-06-02,5,Sweden,,,False,Barcelona,top1,2023,June
Nicole,There are no comments available for this review,2023-06-02,4,Germany,,,False,Barcelona,top1,2023,June
anna maria,There are no comments available for this review,2023-06-02,5,Italy,,,False,Barcelona,top1,2023,June
Karsten,There are no comments available for this review,2023-06-02,5,Germany,,,False,Barcelona,top1,2023,June
Nane,There are no comments available for this review,2023-06-02,5,Armenia,,,False,Barcelona,top2,2023,June
Anonymous,There are no comments available for this review,2023-06-02,5,,,,False,Barcelona,top2,2023,June
Carlo,There are no comments available for this review,2023-06-02,4,Italy,,,False,Barcelona,top2,2023,June
khalil,There are no comments available for this review,2023-06-02,4,Israel,,,False,Barcelona,top2,2023,June
Éva,There are no comments available for this review,2023-06-02,5,Hungary,,,False,Barcelona,top2,2023,June
Savus,There are no comments available for this review,2023-06-03,5,Romania,,,False,Barcelona,top1,2023,June
adam,There are no comments available for this review,2023-06-03,4,Israel,,,False,Barcelona,top2,2023,June
Angela,"El acceso dentro del parque es difícil para aquellos padres q van con sus hijos en coches o carriolas, hay muchas escaleras y muchos tramos en piedra",2023-06-03,5,United States,Helpful,,False,Barcelona,top2,2023,June
Francoise,There are no comments available for this review,2023-06-03,5,France,,,False,Barcelona,top2,2023,June
Po Yu,It gives people a way to get tickets. Gaudí’s architecture is an eye-opener and he deserves to be called “God’s architect”,2023-06-03,4,,Helpful,,True,Barcelona,top2,2023,June
KAIHSIANG,"The tickets are convenient and you can enter directly. The park occupies a large area, so you won’t feel crowded even if there are many people. You can overlook the entire Barcelona.",2023-06-03,5,,Helpful,,True,Barcelona,top2,2023,June
YEE LING,"One of the recommended itineraries in Barcelona, ​​Spain. Compared with other tourist spots, the tickets for Park Guell are very cheap and good. Such a different experience is worth the trip. You can go to the highest point to take pictures of the beautiful scenery of Spain. What a treat!",2023-06-03,5,,Helpful,,True,Barcelona,top2,2023,June
Duygu,There are no comments available for this review,2023-06-04,5,Turkey,,,False,Barcelona,top1,2023,June
CAROLE,Very complicated when you are not an internet specialist.....,2023-06-04,1,France,Helpful,,True,Barcelona,top1,2023,June
Rehana,"Was very easy to get in, however some staff did not know where to send pre-booked ticket holders. Once inside did not get audio guide, was told to download and use own headphones. Venue itself was the most amazing and beautiful place.",2023-06-04,5,United Kingdom,Helpful,,False,Barcelona,top1,2023,June
Oksana,There are no comments available for this review,2023-06-04,5,Israel,,,False,Barcelona,top1,2023,June
De Cooman,There are no comments available for this review,2023-06-04,5,,,,False,Barcelona,top1,2023,June
Anonymous,There are no comments available for this review,2023-06-04,5,,,,False,Barcelona,top1,2023,June
Duygu,There are no comments available for this review,2023-06-04,5,Turkey,,,False,Barcelona,top2,2023,June
Anonymous,"Nothing special, the entrance ticket is too expensive for what you get.",2023-06-04,2,,Helpful,,True,Barcelona,top2,2023,June
hee young,Just buy an admission ticket and show your QR to use it right away.,2023-06-04,5,,Helpful,,True,Barcelona,top2,2023,June
Anonymous,There are no comments available for this review,2023-06-04,5,,,,False,Barcelona,top2,2023,June
Anonymous,There are no comments available for this review,2023-06-04,5,,,,False,Barcelona,top2,2023,June
Frances,Beautiful place.Everything has a meaning.Enjoyed it.Gaudi was inspired.As a Christian I enjoyed the symbolism,2023-06-05,5,South Africa,Helpful,,False,Barcelona,top1,2023,June
Rita,Great experience to see such a fantastic building from the inside. With prebooked tickets access is easy.,2023-06-05,5,Australia,Helpful,,False,Barcelona,top1,2023,June
Gabriela,"For older people (and even those with hearing aids), the whole process of handling the audio guide on a cell phone is very cumbersome and difficult to use. It would be nice if these old, large and easy-to-use self-guide devices still existed on site.",2023-06-05,4,Switzerland,Helpful,,True,Barcelona,top1,2023,June
Fachola,nice for a maximum of 1 hour walk,2023-06-05,4,,Helpful,,True,Barcelona,top1,2023,June
Rita,I enjoyed very much walking through the park. I took 2 1/2 hours to fully experience this great place. I arrived early (10am) to avoid crowds of people. But once the buses arrive that is impossible.,2023-06-05,5,Australia,Helpful,,False,Barcelona,top2,2023,June
Anonymous,"A must do when coming to Barcelona! The buses are very convenient and easy to get too. Make sure you bring a hat, water and maybe a snack!",2023-06-05,5,,Helpful,,False,Barcelona,top2,2023,June
MARINA,There are no comments available for this review,2023-06-05,4,Belgium,,,False,Barcelona,top2,2023,June
KUANYIN,"With beautiful architecture and park views, it is recommended to avoid hot weather. It is very convenient to purchase tickets in advance.",2023-06-05,5,,Helpful,,True,Barcelona,top2,2023,June
Anonymous,"The ticket purchased online could not be downloaded. No entry without a ticket. Finally, a nice employee printed out the ticket for me. That took at least 40 minutes.",2023-06-06,3,,Helpful,,True,Barcelona,top1,2023,June
Linda,There are no comments available for this review,2023-06-06,5,Spain,,,False,Barcelona,top2,2023,June
Philippe,There are no comments available for this review,2023-06-07,5,Switzerland,,,False,Barcelona,top1,2023,June
Bernd,There are no comments available for this review,2023-06-07,5,Germany,,,False,Barcelona,top1,2023,June
Anonymous,There are no comments available for this review,2023-06-07,4,,,,False,Barcelona,top1,2023,June
Ralf,There are no comments available for this review,2023-06-07,5,Germany,,,False,Barcelona,top1,2023,June
Elisabetta,There are no comments available for this review,2023-06-07,5,,,,False,Barcelona,top1,2023,June
Paola,The Sagrada Familia is beautiful to move,2023-06-08,5,Italy,Helpful,,True,Barcelona,top1,2023,June
Valentin,There are no comments available for this review,2023-06-08,5,Romania,,,False,Barcelona,top1,2023,June
JOHN,There are no comments available for this review,2023-06-08,4,United States,,,False,Barcelona,top1,2023,June
Yan,"Great experience! If we had not booked the tickets at 1:15 noon on June 6 through booking, we would have missed the Sagrada Familia. We did not use the audio guide.",2023-06-08,5,Spain,Helpful,,True,Barcelona,top1,2023,June
Anonymous,Just amazing!,2023-06-08,5,,Helpful,,False,Barcelona,top1,2023,June
Paola,"Park Guell is beautiful! We reached it having to climb several steps and very steep climbs, I struggled a lot... but then the attraction was all downhill. The park has multiple entrances, we entered from the upper part and the structures remain in the lower part of the park.",2023-06-08,5,Italy,Helpful,,True,Barcelona,top2,2023,June
Thomas,There are no comments available for this review,2023-06-08,5,Germany,,,False,Barcelona,top2,2023,June
Kachaber,There are no comments available for this review,2023-06-08,5,Spain,,,False,Barcelona,top2,2023,June
John,"When we got there, they did not acknowledge her ticket, and it took about 30 minutes of haggling to finally be allowed admission. It’s a very steep uphill walk from the metro, and I was very thirsty. There was no place at all inside the park to even get a bottle of water not a good experience.",2023-06-08,2,United States,Helpful,,False,Barcelona,top2,2023,June
Maria,There are no comments available for this review,2023-06-08,5,United Kingdom,,,False,Barcelona,top2,2023,June
ezio,There are no comments available for this review,2023-06-09,4,Italy,,,False,Barcelona,top1,2023,June
Anonymous,There are no comments available for this review,2023-06-09,5,,,,False,Barcelona,top1,2023,June
Anna,"The Sagrada was a bit of a disappointment, the Cathedral of St. was much more beautiful. Eulalia But it's still worth watching",2023-06-09,4,Poland,Helpful,,True,Barcelona,top1,2023,June
Lucie,There are no comments available for this review,2023-06-09,5,France,,,False,Barcelona,top1,2023,June
Anonymous,The ticket I bought did not allow me to climb in the towers - this should have been indicated to me while purchasing the ticket,2023-06-09,1,,Helpful,,False,Barcelona,top1,2023,June
ezio,There are no comments available for this review,2023-06-09,4,Italy,,,False,Barcelona,top2,2023,June
Ina,There are no comments available for this review,2023-06-09,5,Germany,,,False,Barcelona,top2,2023,June
Tomasz,"I was there 5 times, and once again everything was Great💪🏼",2023-06-09,4,Poland,Helpful,,True,Barcelona,top2,2023,June
AGRIPPINA,"The staff was very rude, my husband touched the ticket machine and an employee asked him why he is touching the machine, that he shouldn’t touch it and to go away, go away, go away… And she was very hostile",2023-06-09,3,Greece,Helpful,,True,Barcelona,top2,2023,June
Anonymous,"Magnificent, not to be missed!",2023-06-10,4,,Helpful,,True,Barcelona,top1,2023,June
Chantal,Tremendous ! Magnificent! But it's annoying that there is no audio guide independent of our phones: this considerably reduces our phone battery even though we need it as a phone and as a camera (and videos)...,2023-06-10,5,France,Helpful,,True,Barcelona,top1,2023,June
Bruno,There are no comments available for this review,2023-06-10,5,,,,False,Barcelona,top1,2023,June
Anonymous,There are no comments available for this review,2023-06-10,5,,,,False,Barcelona,top1,2023,June
Lina Mercedes,There are no comments available for this review,2023-06-10,5,Spain,,,False,Barcelona,top1,2023,June
Goga,There are no comments available for this review,2023-06-10,3,Croatia,,,False,Barcelona,top1,2023,June
Anonymous,There are no comments available for this review,2023-06-10,5,,,,False,Barcelona,top1,2023,June
Mgr.Blanka,"Definitely one of hers from Barcelona. Full of people at any time of the day, but excellent organization on site despite the number of people. It is a good idea to buy tickets in advance, otherwise you may not get inside. Beautiful, definitely worth a visit.",2023-06-10,5,Czech Republic,Helpful,,True,Barcelona,top1,2023,June
Noreen,There are no comments available for this review,2023-06-10,4,Norway,,,False,Barcelona,top2,2023,June
Frédéric,There are no comments available for this review,2023-06-10,5,New Caledonia,,,False,Barcelona,top2,2023,June
Mgr.Blanka,"I don't know why the tickets are for a certain time. We arrived at 11 a.m. and the park was packed. We didn't enjoy cramming among the visitors at the viewpoints, waiting everywhere for everyone to take a picture, the organization in the park is bad. It's a shame, otherwise it's beautiful.",2023-06-10,4,Czech Republic,Helpful,,True,Barcelona,top2,2023,June
Anonymous,There are no comments available for this review,2023-06-11,2,,,,False,Barcelona,top1,2023,June
Tracey,There are no comments available for this review,2023-06-11,5,Australia,,,False,Barcelona,top1,2023,June
