Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Is_Commented,Sentiment_Score,Year_Month
Yin Yu,"Gaudí's various buildings can be found all over Barcelona, ​​but my favorite is Park Guell, because you can enjoy the scenery of the entire city from a high place and take a slow walk in the park's various scenic spots. A must visit in Barcelona.",2023-06-20,5,,Helpful,,True,Barcelona,top2,True,0.7351,2023-06
Isabelle,There are no comments available for this review,2023-06-20,4,France,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Andrés,There are no comments available for this review,2023-06-20,5,Colombia,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Yvonne,"Beautiful Park. I did the self-guided tour so I had plenty of time. The place is busy with people taking photos and selfies in some parts, but quieter in others and quieter later on. I didn't buy anything in the restaurant because of the prices. I didn't visit the museum but it only costs a few euro extra. The Park is well worth the visit but do book in advance.",2023-06-20,5,Ireland,Helpful,,False,Barcelona,top2,True,0.7543,2023-06
Nicole,There are no comments available for this review,2023-06-20,5,Italy,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Estelle,Prefers an early morning visit too crowded late morning,2023-06-20,4,France,Helpful,,True,Barcelona,top2,True,0.0,2023-06
Anonymous,There are no comments available for this review,2023-06-20,5,,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Ralf,There are no comments available for this review,2023-06-20,4,Germany,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Anonymous,There are no comments available for this review,2023-06-21,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
María del Pilar,Beautiful and inclusive. It emphasizes the fact that it is open to everyone and that everyone is welcome.,2023-06-21,5,Czech Republic,Helpful,,True,Barcelona,top1,True,0.7845,2023-06
Salah,There are no comments available for this review,2023-06-21,5,Canada,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Anonymous,There are no comments available for this review,2023-06-21,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Allen,Very easy access. With timed entry ghere is no queuing. Audio guide was very helpful. Staff were extremely helpful in getting audio guide st up on phone even for computer challenged seniors. The cathedral was very impressive especially inside. Only negative was that there are clothing restrictions that were not enforced. This is a place of worship. Either have rules and enforce or don't bother at all.,2023-06-21,5,Germany,Helpful,,False,Barcelona,top1,True,0.8639,2023-06
Monique,It is very important to buy tickets in advance for the different sites to visit because there are so many tourists. But each entrance to the church is limited in number to allow discovery of the building without too much jostling. Visit not to be missed.,2023-06-21,5,France,Helpful,,True,Barcelona,top1,True,0.5153,2023-06
Anonymous,Everything seemed excellent to me,2023-06-21,5,,Helpful,,True,Barcelona,top1,True,0.5719,2023-06
Juan Pablo,"It went very well for us. The entrance worked without a problem. It did not include entry to the tower, which would have been perfect.",2023-06-21,4,Chile,Helpful,,True,Barcelona,top1,True,0.8101,2023-06
Rosie,"Tickets easy to obtain, the Parc is where it is, at the top of a hill, so expect a bit of a walk. Great experience thought.",2023-06-21,5,United Kingdom,Helpful,,False,Barcelona,top2,True,0.8316,2023-06
Shu qi,was hassle free and allowed me to just go in with ease. thank you was a great experience the place is beautiful,2023-06-21,5,,Helpful,,False,Barcelona,top2,True,0.946,2023-06
Tahar,There are no comments available for this review,2023-06-21,4,Algeria,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Michelle,There are no comments available for this review,2023-06-22,4,United States,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
judy,"Barcelona is beautiful with much to do. The Sagrada Famiglia and Casa Batllo we’re brilliant as is Las Ramblas ! Such great bars and food , really needed more time .",2023-06-22,5,Australia,Helpful,,False,Barcelona,top1,True,0.92,2023-06
Anonymous,There are no comments available for this review,2023-06-22,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Eric,unavoidable,2023-06-22,5,France,Helpful,,True,Barcelona,top1,True,0.0,2023-06
Tetiana,There are no comments available for this review,2023-06-22,5,United Kingdom,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
catherine,There are no comments available for this review,2023-06-22,5,France,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Krzysztof Zdzislaw,There are no comments available for this review,2023-06-22,5,Italy,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Antonio,Nothing special…..,2023-06-22,3,Italy,Helpful,,True,Barcelona,top2,True,0.0,2023-06
Gunter,Simply impressive.,2023-06-22,4,Germany,Helpful,,True,Barcelona,top2,True,0.5106,2023-06
Kate,Staff at gate were hot and bothered… and very rude,2023-06-22,4,United Kingdom,Helpful,,False,Barcelona,top2,True,-0.5095,2023-06
Françoise,There are no comments available for this review,2023-06-23,5,France,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Carol,There are no comments available for this review,2023-06-23,4,United States,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Stefán,Just amazing!,2023-06-23,5,Iceland,Helpful,,True,Barcelona,top1,True,0.6239,2023-06
Anonymous,There are no comments available for this review,2023-06-23,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Anonymous,There are no comments available for this review,2023-06-23,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Claudia,"It is beautiful outside and inside but it is clear that inside it is not a church, it does not invite worship",2023-06-23,4,Spain,Helpful,,True,Barcelona,top1,True,0.4314,2023-06
Anonymous,There are no comments available for this review,2023-06-23,4,,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
ANGELE,"So grateful that care towards the elderly with a disability card gave me quick access and staff were very polite, helpful and respectful. Well done.",2023-06-23,5,Spain,Helpful,,False,Barcelona,top1,True,0.9317,2023-06
Tetiana,There are no comments available for this review,2023-06-23,5,United Kingdom,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Stefania,There are no comments available for this review,2023-06-23,5,Spain,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Melanie,Please really highlight the fact that this attraction is very large and the extreme difficulty a person with any type of disability would have getting around … like lots of steep stairs! No ramps. Very little seating in the shade for the elderly.,2023-06-23,3,Australia,Helpful,,False,Barcelona,top2,True,0.75,2023-06
Gunter,"Antonio Gaudi's creativity was simply brilliant. We were there 50 years ago where there were 2 towers and the church floor was a huge, inaccessible construction site. It is a MUST SEE. Definitely with an audio guide. If you want to go up a tower, you have to book it from the start, it's not possible later!!!",2023-06-24,5,Germany,Helpful,,True,Barcelona,top1,True,0.9114,2023-06
Ralf,"The ticket could not be downloaded, so the ticket with the codes had to be picked up first. It would be good if you could simply download the tickets as a PDF.",2023-06-24,4,Germany,Helpful,,True,Barcelona,top1,True,0.4404,2023-06
Bohlinger,There are no comments available for this review,2023-06-24,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Artur,There are no comments available for this review,2023-06-24,5,Portugal,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Erwin,There are no comments available for this review,2023-06-24,4,Germany,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Giselle,There are no comments available for this review,2023-06-24,5,Spain,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Flavio,Everything is OK,2023-06-24,4,Italy,Helpful,,True,Barcelona,top2,True,0.4466,2023-06
Anastasia,"The park is fabulous, but it could have been better! There was no possibility of using the audio guide, as there was no internet connection and, then after visiting the park and the caves, you had to stand in another queue to pay another ticket for Gaudi's house !",2023-06-24,3,Italy,Helpful,,True,Barcelona,top2,True,-0.1862,2023-06
Anonymous,The organization is beautiful and perfect,2023-06-25,5,,Helpful,,True,Barcelona,top1,True,0.8225,2023-06
Britten,There are no comments available for this review,2023-06-25,5,Sweden,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Kenneth,"A must place to visit,but can get busy",2023-06-26,4,United Kingdom,Helpful,,False,Barcelona,top1,True,0.0,2023-06
Anonymous,There are no comments available for this review,2023-06-26,5,,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Chris,There are no comments available for this review,2023-06-26,4,United Kingdom,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
pascal,"Very good idea application for guided tour Very well done, easy to use.",2023-06-26,5,France,Helpful,,True,Barcelona,top1,True,0.8294,2023-06
Anonymous,For me it is only necessary to specify that when you buy the €33.80 ticket the visit to the rooftops is not included because it is not clear,2023-06-26,5,,Helpful,,True,Barcelona,top1,True,-0.2924,2023-06
Roberta,There are no comments available for this review,2023-06-26,5,Italy,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Markéta,There are no comments available for this review,2023-06-26,5,Czech Republic,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Anonymous,There are no comments available for this review,2023-06-26,4,,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Roberta,There are no comments available for this review,2023-06-26,4,Italy,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Stefán,"The park is amazing. However, entering it was a tough experience, because what I thought was a ticket was only a voucher, which I had to take to an office some 7 minutes away. And as I got lost on the way to there - and time was short, this was a bit frustrating. But the people at the office were very kind and helpful, not least the English speaking guide who helped my a lot and showed a lot of understanding. (The people at the entrances were less nice). ;) So, everything went well at the end. Actually, all information were written in my confirmation mail, but I just overlooked an important part. The main conclusion is: The park shouldn't have more than one entrance. That can easily create trouble for visitors.",2023-06-26,4,Iceland,Helpful,,True,Barcelona,top2,True,0.9544,2023-06
Stojanka,"We lost timetable , second day they refused my request to visit S de F. So we’ve had bad expirence.",2023-06-27,1,Serbia,Helpful,,False,Barcelona,top1,True,-0.8055,2023-06
Fabienne,A must-visit place if you go to Barcelona.,2023-06-27,5,France,Helpful,,True,Barcelona,top1,True,0.0,2023-06
Aliona,There are no comments available for this review,2023-06-27,5,Portugal,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Denisa,There are no comments available for this review,2023-06-27,5,Czech Republic,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Julio,There are no comments available for this review,2023-06-27,5,New Zealand,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Eva,There are no comments available for this review,2023-06-27,4,France,,,False,Barcelona,top1,False,0.5069174783641891,2023-06
Wai Man,Convenient and just show QR code at entrance. Remember need to precook online ticket in advance. Cannot enter to the park without prebook ticket,2023-06-27,5,,Helpful,,False,Barcelona,top2,True,0.0,2023-06
Wai Man,Convenient and just show QR code at entrance. Remember need to precook online ticket in advance. Cannot enter to the park without prebook ticket,2023-06-27,5,,Helpful,,False,Barcelona,top2,True,0.0,2023-06
Olgica,There are no comments available for this review,2023-06-27,4,,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
Zaynab,There are no comments available for this review,2023-06-27,4,France,,,False,Barcelona,top2,False,0.5069174783641891,2023-06
